lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
PE (34:0),-0.7937898710484192,8.476191506658619,11.66516062600931,6.368144487055724e-4,0.009570001563441502,720.5539 -> 579.5539,PE,139461.310974144,131135.348724328,151399.471496607,136499.00915526,118424.867645287,256768.238159224,239808.495361337,185595.593139698,212266.576354988,215226.877197163,59787.904113785
PG (40:6),0.792302933012704,6.838787431190799,11.619699668621706,6.525693759139902e-4,0.009570001563441502,840.5485 -> 651.5485,PG,112981.307815565,68284.985534666,81705.065307643,49814.483642597,50255.563186691,39036.102874761,36148.802993762,37149.322875959,43997.483032218,41737.30293274,28001.981750491
O-(11-carboxyundecanoyl)carnitine,0.7812465646132596,11.355584420417664,11.304607128095085,7.731500614686946e-4,0.011126637841136431,374.2 -> 85.1,AC,1302530.77038559,2833995.32214363,806571.79809617,1543686.42614834,1375998.18664531,866605.96398975,944101.40734872,888162.78894006,795079.80004931,818902.93444761,934023.992676369
PE (36:1),-0.7759079592574559,10.700305500252183,11.152381958985643,8.392384473306582e-4,0.011947867787804208,746.5696 -> 605.5696,PE,725740.29614279,595143.50207518,715376.713684128,594645.738159206,546062.515930285,1425883.01123031,1153003.2333993,814721.73828142,893460.29834004,868382.0407717,289939.6582031
PE (30:1),-0.7751744634532247,7.292463836450864,11.129415516934529,8.496936178811276e-4,0.011968025000793754,662.4757 -> 521.4757,PE,62932.844650289,57640.323562588,63364.084289564,52431.943817125,47567.842971791,123972.048583996,94901.887176486,78950.605285628,85449.705413818,76867.965179446,44646.983459481
Lyso_PC(10:0),-0.7528659682079529,5.706344113816132,10.500965419000522,0.0011931218960949137,0.016628351478207008,412.2386 -> 184.1,PCandSM,20421.02139282,19561.641220088,16224.9812355048,18188.721130367,25997.061920168,21602.941635133,59264.944023045,29896.162048341,33556.8621025032,17417.1812057473,9327.5806007393
PG (36:5),-0.7348766302005847,11.27874424998407,10.016237132731476,0.0015516615434182342,0.021399998786309812,786.5015 -> 597.5015,PG,1238041.1271972,898933.37036144,1036828.85351561,879243.99633802,827492.53833,2022433.26122896,1532651.47607321,1327849.38867185,1419945.14941404,1386588.05859352,374373.88525356
PIo (32:0),0.7326695330590717,9.70837855838113,9.956529684168345,0.001602798950020816,0.021877379482758353,814.554 -> 537.554,PI,286671.92089853,675130.30358895,520256.05444335,366317.30468742,779037.44921829,332606.06127932,365023.38598632,288229.4184571,316612.30212403,197915.21533194,199468.23315429
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.7225119862905169,8.38519067987451,9.684447960437865,0.0018583421224568498,0.024437036929608046,606.5 -> 234.3,CER,193340.173370283,164115.75526808001,120980.98819353001,245247.896911606,173954.272338877,102901.326515311,104806.926357328,95843.007461532,100368.787933468,110159.048156784,176348.069149069
PE (14:1),-0.7235668318656792,7.795692343477066,9.71218635646619,0.0018305011298018253,0.024437036929608046,424.246 -> 283.246,PE,82010.805481026,96158.206390388,84097.565551678,94231.107177748,75398.865478551,100008.967101944,76980.347167978,334899.689453159,80661.76641852,76524.505432079,41386.642883296
PE (18:0),-0.7223244801071883,7.463310720810942,9.678710039881594,0.0018641546298265959,0.024437036929608046,482.3242 -> 341.3242,PE,72337.924743671,70870.985320985,69512.265014677,57245.403594935,46644.063293465,137952.80889886,102376.607727047,95436.687133763,82743.865753149,75928.585144108,61744.884277322
PG (42:6),0.7243073788413095,6.815432628862968,9.730423701398195,0.0018124270294465664,0.024437036929608046,868.5798 -> 679.5798,PG,101394.267852795,59394.724060021,97987.26620479,49355.683105479,43798.862869257,41776.963073726,40354.822875976,40062.522384649,40368.703124998,38767.282592762,27104.621978753
PG (40:1),0.7195360996947655,6.762382936406982,9.603921154101997,0.0019416231513244868,0.025203029925035494,850.6267 -> 661.6267,PG,84523.245269739,73380.605422948,83999.546600356,54301.744033878,52353.484039224,41258.002624514,37933.302520746,39255.602310178,42492.642578117,38954.322601306,19865.041503901
PE (42:6),0.7099186568923095,6.614574808720694,9.351043435333395,0.002228585526610068,0.028647060555647863,820.5852 -> 679.5852,PE,84240.625625645,63434.525665292,71189.405563366,47958.843429588,38879.54322811,34243.242652877,34490.3423767,36968.922531124,34875.902313232,35789.722251873,23205.541610717
TAG(58:2)_FA 20:4,0.6973749790218584,7.284652511532415,9.027888425801166,0.0026589144574164485,0.03385002636172479,960.9 -> 639.9,TAG2,93274.226684564,82540.526336668,113157.787139961,94862.78710935,137051.290405191,59144.804138181,58731.664367666,52889.483764644,76533.585205053,57051.204223637,12737.5806922957
PG (34:2),-0.6925043864979463,8.749646075779465,8.904492416209905,0.0028446993976027767,0.03587030478501025,764.5172 -> 575.5172,PG,206652.154602178,161325.252685544,182929.113037116,157689.15161132,147332.030029298,320323.00146466,262190.81994635,230126.696289035,246506.43725597,249131.97729504,70621.944885261
PEo (38:2),-0.6912684767047985,8.711794764258297,8.873020971358528,0.0028941581213794572,0.03614967313873964,758.6059 -> 617.6059,PE,192723.373352025,150596.430114711,181678.213226367,160145.811584496,152887.689666805,336687.900085444,262875.178161671,250213.079895022,216683.195160076,214489.716003453,64640.504791248
PI (40:1),0.6897589185117322,6.508314847740618,8.832236042837394,0.0029595553447011418,0.03662103996620852,938.6428 -> 661.6428,PI,53180.083923337,49313.983123784,68668.744567895,42678.822921763,74520.565490737,36929.962417608,44498.043807967,36159.903076174,28336.142227177,23754.78173828,17584.261047359
TAG(58:7)_FA 18:0,0.6873018996923713,9.43748600170272,8.772674324917944,0.0030577678591173292,0.03748596893954948,950.8 -> 649.8,TAG1,395408.91015623,490579.17382807,470410.03051702,438645.66894536,439967.090088,253191.83874512,270221.12158205,251761.21984861,271397.87915046,263675.07958985,109017.167751314
PI (42:0),0.6867229115557154,6.376346368273232,8.755117926159642,0.003087344087759406,0.03750131717608673,968.6897 -> 691.6897,PI,33944.902564995,67384.444854731,53051.743988021,43335.463195789,68486.545211785007,30671.182342524,39663.942993164,34079.802719111,29238.002258316,22966.4217147724,14201.2209548999
TetradecanoylcarnitineO-tetradecanoylcarnitine,0.6831958308648883,11.106753026118806,8.66938192789712,0.0032360092738900766,0.03894978435118601,372.3 -> 85.1,AC,1074543.92199597,2353155.62255854,694682.40405281,1261436.19183395,1097849.55786134,765992.72473146,850421.13891653,799364.47521974,711032.79223625,681124.10278317,765859.41821296
PE (38:9),-0.6798567185201173,8.785485170332395,8.585145294678568,0.003389163462123567,0.0404256975121766,758.4757 -> 617.4757,PE,197263.093994166,155272.111358729,192540.893157931,175508.831787061,164441.631744291,349116.944152855,286563.31848132,254927.736755267,229301.556030396,222878.593017534,69339.944763175
PIo (42:0),0.6749778442087023,6.967550598221703,8.461886209251134,0.00362665568221925,0.04287225110052042,954.7105 -> 677.7105,PI,54056.663604746,95915.906585669,77854.385742198,59498.564544683,104275.127380403,47704.623367292,52195.283355678,49855.443572991,42531.622711179,39522.902709968,26753.4617996261
PI (42:7),0.6740880446437163,7.0061124674223105,8.439860465896345,0.003670844137651874,0.04301059856859364,954.5802 -> 677.5802,PI,54802.923919687,101302.326705915,79680.58584595,64736.184967031,103825.806457494,52848.0436096498,58446.004043588,54625.743804931,38953.602539053,34930.502334593,26039.421859748
Cer(t18:0/24:0(2OH)),-0.6656467594541184,9.5142564835893,8.233225785094191,0.004113036011652214,0.047412771668617605,684.7 -> 282.4,CER,170851.671081585,280672.624328614,235676.017944432,227020.278595027,220864.856750553,375278.304931564,326764.46420279,609720.865905654,205413.19180304,181109.172882178,478507.172058074
Lyso_PE(24:1),0.6659270854685074,4.779172496155332,8.230957903521784,0.004118178808074792,0.047412771668617605,564.3951 -> 422.3951,PE,14621.4811325108,16502.5212020906,17970.9812698334,20657.4014663666,16226.0412788316,13971.8809852637,13636.1610488839,3486.1002387982,7260.3805046088,12824.1209106415,5637.2604064936
PE (18:2),-0.6531222982145488,6.91985271965136,7.927042200317715,0.004870134444765913,0.055586706938535076,478.2929 -> 337.2929,PE,46202.9234924395,44565.263397193,49745.683853127,42316.702880857,34367.042343146,91686.866882306,72242.58557128,55878.904418947,54781.223571789,49116.703521725,49251.563049317
PIp (40:6),0.6490088033547721,7.211425649999982,7.82892306772942,0.005141672546467107,0.0581843970215594,912.5696 -> 635.5696,PI,62650.324432362,125558.370483444,94126.486724907,70109.024703956,117299.328674374,61198.064559926,61917.604187007,61658.584075929,55344.663299555,43191.943374631,25681.041992186
PG (36:4),-0.6451142637599022,11.289967975657527,7.737556751158991,0.005408392950235623,0.06068400225518615,788.5172 -> 599.5172,PG,1281336.75122058,983285.99414071,1081120.84667966,928363.88159175,844860.32202144,1930480.58789142,1533633.69189548,1333551.71582022,1373278.61132828,1402770.59277348,370317.14209007
TAG(58:4)_FA 20:0,0.6411579568949689,6.593681911615848,7.641395362494734,0.005704377295752104,0.06346718940819988,956.9 -> 627.9,TAG2,63678.624542214,60473.024169924,61428.023986794,65812.244720462,63710.203979482,38862.902557386,40709.682739265,35157.42263794,40314.742706282,36145.762390128,9830.3206901563
PC (38:3),0.6377577472179973,9.389348709871534,7.563213236790034,0.005957168450437714,0.0657274252364961,812.6 -> 184.1,PCandSM,952673.535156237,225910.056579534,303548.93957508,252743.01922617,247861.479370086,369164.42846695,279077.39959724,222103.036376854,163930.130371116,179841.772155741,198439.99389647
PI (42:6),0.6348234101397161,6.130952911032653,7.491348785068112,0.006199610318867082,0.0678370583651241,956.5958 -> 679.5958,PI,44526.76370234,48639.363754271,48176.7629851891,33115.302337648,46897.563095095,28767.862121594,30491.3425521795,32472.642654425,22478.3217811607,20639.7815170268,11891.5007705708
PG (36:2),-0.6306756733681648,11.73973566224315,7.3977804554051545,0.006530440416842887,0.07087133698278673,792.5485 -> 603.5485,PG,1787631.09423821,1333333.38281225,1398357.20019535,1264793.34277377,1175753.5590822,2722723.18164024,2085711.70800741,1891495.91796987,1766536.26855409,1737890.5122076,581762.6640623
PI (44:0),0.6262437798425653,5.351062398773585,7.289276964577539,0.006936738811272283,0.0746686356595488,996.721 -> 719.721,PI,19120.2014236546,26541.422027589,29685.042037978,20943.641540537,28388.981971738,15015.8210372882,19340.8013839796,17924.7611198371,14248.001022344,10044.5007018987,9635.200744626
PI (30:0),0.6134065930103147,9.881735081330225,7.00098986644298,0.00814646566661548,0.08698323018224915,800.5019 -> 523.5019,PI,314698.37988284,800365.40209897,617599.92456067,422631.87036124,824803.26757908,428232.47314462,463205.09448228,378785.12768575,338716.30578618,237588.09643553,151462.99133294
PE (34:3),-0.6099767468706129,9.702183787868831,6.92346316889234,0.008507206812278257,0.0901083345556513,714.507 -> 573.507,PE,380328.063964741,309981.14123546,421581.866333022,354276.423278868,266612.817718365,582903.92187496,501834.80004875,419139.010559138,497492.33505236,498012.597351154,119707.48840334
"PIo (32:1), PIp (32:0)",0.6083322016478409,8.291105772475097,6.886021828244338,0.008687239144733164,0.09128495736211674,812.5383 -> 535.5383,PI,118125.208129843,137011.848999012,226156.175476088,136582.209716765,365936.74176005,127267.829650909,143030.3720093,108909.687652584,154185.47164924,81127.665496835,51154.763488751
PI (38:0),0.6052580573459363,7.193170369577519,6.816312849658744,0.009032887279619331,0.09416962801744877,912.6271 -> 635.6271,PI,61327.204071068,119719.428619307,87325.025939975,72839.465545648,113913.148620615,55730.183807393,65491.744674684,56353.484069838,59466.624099715,46074.882659914,27474.94189454
Lyso_PC(18:4),-0.603924736238958,6.845341722875271,6.785495688993704,0.009190150656860609,0.09506062085690192,516.3012 -> 184.1,PCandSM,50816.243774422,36318.002685539,31841.941894523,27133.441825857,26891.8219451895,88461.645751933,50213.103607176,41745.52304076,31316.541931154,37525.122741704,85302.14660642
PGo (38:6),0.5972095176157176,7.186780926484714,6.637467729896798,0.009985577313770495,0.10248763072428012,798.5379 -> 609.5379,PG,122719.968902586,83713.146377541,113355.969116239,64083.804046691,59917.704559316,60693.1043700758,49272.164154045,57073.264495876,58965.164703374,51229.703613276,32510.862213134
Lyso_PC(18:3),-0.5953668668430704,7.234095784080968,6.59634842899959,0.010218813208816704,0.1040746822190255,518.3168 -> 184.1,PCandSM,82748.786026002,35227.722412118,33410.38262939,31274.742553688,31425.8622817932,108428.7069092,71004.385620127,46208.963073746,39680.823150635,42679.783050514,124788.787841755
Lyso_PC(22:5),0.585714471094804,6.173123436001417,6.384569385801456,0.011511668588993206,0.11634694054829774,570.3481 -> 184.1,PCandSM,46571.563324005,35205.8027954143,30763.3012542325,66072.404819409,30677.6221694893,23361.101547245,41458.6832046566,24491.521667492,20728.98139191,22403.7215995778,22640.501388547
C20:0,-0.5833209910330067,13.047928197594473,6.335757747059684,0.01183275528304456,0.11868612117235605,311.3 -> 311.3,FFA,2069585.12475594,6121733.82446303,2868177.90942374,2505147.81372069,2979816.63598597,2994311.44555656,10014216.5729985,4222596.52661216,3648702.23461859,2699152.64257859,2580457.12304688
PI (44:7),0.5821992946177312,6.012814235574803,6.308457178576873,0.012016336108551292,0.11962127073475119,982.6115 -> 705.6115,PI,32386.282318106,42017.4029807809,36079.1223831235,37717.482803363,46411.543548559,26789.3619346659,32302.48219298,27354.141754131,20049.7013015778,16802.8811492862,15311.2610397236
PE (42:1),0.5799432989244571,8.311889318353677,6.262521156857474,0.012331858788929834,0.12184612713838135,830.6635 -> 689.6635,PE,186393.592132519,149087.449493342,431353.174713116,149698.351669216,127146.248657204,150462.150009078,96860.906402571,155947.991394023,125859.867889395,127327.429992639,17721.2412185647
PEo (38:1),-0.5793451441019883,7.665649927483514,6.249330522311311,0.012424025485433303,0.12184747957565698,760.6216 -> 619.6216,PE,89335.007141114,86520.526245093,85629.005798322,83292.485778803,78114.285308844,123783.328216524,173737.754028342,104573.807098353,98852.567230287,98542.967071481,34125.822631843
TAG(56:8)_FA 16:1,0.5765332288912064,9.589621036019183,6.189899804215202,0.0128481460881355,0.1250804810344956,920.8 -> 649.796,TAG1,470206.29419,487759.25000031,497525.51733404,423315.71630834,522718.25122068,293240.22045919,309754.82006852,295895.87829566,326053.76489262,297078.66064451,125655.708358793
PI (40:6),-0.572461804961029,8.220837859477635,6.102720058912837,0.013497396884531169,0.13044199616875377,928.5645 -> 651.5645,PI,97651.847686842,119553.08871463,107767.248016429,54301.784637429,71278.74453744,142723.131072932,109960.508514439,282026.720626786,54208.723617511,42427.0430373941,226861.541564909
Lyso_PC(17:1),0.567539100174321,6.537787829072197,5.99748604495926,0.014326278286059271,0.13488421112562396,508.3325 -> 184.1,PCandSM,140696.330604597,29726.642120367,33951.402191162,27635.002014142,24328.901779176,45546.563201919,35537.662567142,31558.702270525,26603.061737057,25602.621856706,36378.022598272
PE (20:2),0.5678319708848907,6.368061994337322,6.003510579538045,0.014277441341142772,0.13488421112562396,506.3242 -> 365.3242,PE,62337.1446000326,42002.883468638,79164.047256419,32950.00229645,27621.822021494,30303.282501221,32824.562255862,30789.641929639,30878.721939075,30641.022430428,22355.321853644
PE (36:4),-0.5685508874549868,10.695274541764546,6.020900569492368,0.014137430852872128,0.13488421112562396,740.5226 -> 599.5226,PE,767474.400634791,609914.444396711,844331.639954089,717018.875122224,539160.957977296,1364988.7229005,1088250.59973183,728284.811767529,856560.38793939,848624.47619627,269587.51806623
PE (40:6),0.5672993353963895,6.713085235159031,5.992778705147998,0.014364557227124607,0.13488421112562396,792.5539 -> 651.5539,PE,112683.266067508,48173.444030713,56790.563629188,49623.5228424,33964.702789292,40850.743240358,34889.402297959,44100.42306519,36676.002304084,35862.542892436,33680.002273556
SM (d18:2/18:1),-0.565853720742659,9.355523097537064,5.96408536645049,0.014600172133927048,0.13613118243182684,727.6 -> 184.1,PCandSM,374255.523544306,196020.375976431,276668.518066498,226426.356750501,225706.211761476,437170.63366709,396575.310852211,293218.962341362,372953.310424818,324986.978271304,181877.83300792
PG (36:3),-0.5628296006764058,11.779611927218022,5.901146376161705,0.0151310334064622,0.14009432328780386,790.5328 -> 601.5328,PG,1911989.35546787,1397117.02148428,1575901.56152339,1333076.08154304,1193180.02099618,2724341.91064502,2131631.82324205,1868402.50097719,1784996.48144612,1851687.94628867,547322.1806641
